venue_code,title,start_date,end_date,summary,url,notes
acq,MIQUEL BARCELÓ NEW YORK,2025-04-24,2025-05-30,"""Painting is an urge that swallows you whole. You don't know exactly where you're going. You lose yourself completely and you end up doing something you had forgotten, or something you wanted to do without knowing how you got there. A miracle that repeats itself differently each time. It's a primitive thing, a vital thing. I felt it right away when I was painting beside my mother at twelve years old."" Acquavella Galleries is pleased to present Miquel Barceló, the renowned Spanish artist’s fourth solo exhibition with the gallery. The exhibition presents over two dozen new paintings and a selection of recent ceramic works, featuring the artist’s signature use of layered materiality, vivid color, and richly textured surfaces. The exhibition is on view April 24 to May 30, 2025 at Acquavella’s New York location. Over the past four and a half decades, the Spanish artist Miquel Barceló (b. 1957) has explored a diverse range of media, including painting, works on paper, ceramic, bronze sculpture, large-scale installation, and performance. In addition to his deep-rooted connection to Spain and his native Mallorca, Barceló draws inspiration from his global travels, continuously experimenting with new materials and techniques influenced by ancient and contemporary cultural traditions. Throughout his practice, the artist’s fascination with the natural world has been central, resulting in textured canvases filled with earthly materiality, tactile surfaces, and compositions inspired by the effects of light and ever-changing colors of the sea. In his latest series of paintings, Barceló deepens his engagement with organic subject matter, drawing inspiration from the sea surrounding Mallorca, where he lives and works in addition to Paris. In densely layered surfaces, Barceló’s new “still life” paintings feature scenes filled with tropical fish, crabs, shells, crustaceans, and marine vegetation that emerge from layers of muted chromatic grays in brilliant hues of red and blue. Traces",https://www.acquavellagalleries.com/exhibitions/miquel-barcelo4,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,JOANI TREMBLAY ALL THE WILD THAT REMAINS PALM BEACH,2025-04-17,2025-06-15,"""In a more general sense, my work is about our ideas around place as a whole and the sense of multiple and yet simultaneously layered experiences of landscape we all have. We all have false memories of places we have never been to, may that be the rock formations of Arizona, Niagara Falls or the idea of the California sun washing colors. We are in an age where nature is pictured in everything from films and photographs to theme park attractions, computer games, and advertisements, from pages to screens to physical spaces and back again. These simulations and reproductions of diverse landscapes get combined with our own memory of places and create these vaguely familiar places we have never been too, or an odd feeling of knowing somewhere when it is our first time setting foot there."" Exhibition Preview: Wednesday, April 16th, from 6-7:30pm in Palm Beach. Acquavella Palm Beach is pleased to present All the Wild That Remains, Joani Tremblay’s first solo exhibition with the gallery and her first in Palm Beach. The exhibition features several new paintings that span two signature bodies of work including large-scale landscapes and intimate flower paintings. Working between her studios in Montreal, Canada and the Mojave Desert in California, Tremblay continues her exploration of our personal and collective relationship with the natural world. All the Wild That Remains will be on view from April 17 through June 15, 2025 at Acquavella Galleries’ Palm Beach location. Tremblay’s work explores both the physical experience of nature and our perception of it, which is often mediated through its ubiquitous representation in media, informing what the artist describes as “painting from a constructed idea of place.” Eschewing traditional approaches to landscape painting, Tremblay begins each work by assembling source materials and images culled from online sources, as well as through field observation, texts, and memory, to create digital collages that evolve through many iteration",https://www.acquavellagalleries.com/exhibitions/joani-tremblay,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,POSTWAR ABSTRACTION MOVEMENT AND FORM PALM BEACH,2025-02-28,2025-04-13,"""In every work of art, there is a balance between control and spontaneity. It is this delicate dance that creates a sense of tension and energy.” Palm Beach, FL – Acquavella Galleries is pleased to present Postwar Abstraction: Movement and Form, a group exhibition exploring the breadth of abstract art in the second half of the 20th century from artists Carl Andre, John Chamberlain, Willem de Kooning, Richard Diebenkorn, Ellsworth Kelly, Kenneth Noland, Jackson Pollock, Jean Paul Riopelle, and David Smith. The ten featured artists pursued and pushed abstraction in new directions, resulting in their spearheading movements like Abstract Expressionism, Color Field painting, and Minimalism. When placed in dialogue with one another in this exhibition, these works show the overlap of ideas and concepts that informed the artists and these movements. The exhibition has a particularly strong concentration of abstract sculpture, with the earliest example being David Smith’s Parrot’s Circle (1958). Constructed of welded steel, its geometric composition is rendered into a nearly two-dimensional silhouette. Smith’s use of welding and torch cutting allowed for improvisation and spontaneity outside of traditional forms of sculpture-making. The artist’s fluid approach also lends a collaged quality to his work, breaking down the rigid distinctions between sculpture, painting, and drawing. Two untitled works by Smith, a work on paper from 1954 and a painting from 1957, illustrate the ease with which he incorporated painting or drawing into his sculptures, giving them what is now considered his signature planar sensibility.",https://www.acquavellagalleries.com/exhibitions/postwar-abstraction,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,PORTRAITURE: FROM CASSATT TO WARHOL NEW YORK,2025-01-21,2025-04-04,"New York, NY – Acquavella Galleries is pleased to present Portraiture: From Cassatt to Warhol, a group exhibition exploring portraiture, with paintings and sculptures spanning over a century and different styles of representation, from Impressionism to today. Artists include Francis Bacon, Billy Al Bengston, Pierre Bonnard, Dominic Chambers, Jean Dubuffet, Nicole Eisenman, Lucian Freud, Alberto Giacometti, Damian Loeb, Henri Matisse, Joan Miró, Chris Ofili, Tom Sachs, Wayne Thiebaud, Édouard Vuillard, Andy Warhol, and Hannah Wilke. The exhibition opened at the gallery’s Palm Beach location November 20th, 2024, and will open in New York January 21st, 2025. Portraiture: From Cassatt to Warhol brings together works that delve into the techniques and methods that artists have utilized to represent their subjects in portraiture. Showing works by artists across the spectrum of the Impressionist, modern, and contemporary periods, the exhibition reflects the disparate ways of seeing and portraying, with a particular focus on the relationship between painter and model. Through these varying perspectives, the simulacrum undergoes shifts and transformations that illustrate the breadth of portraiture while delving into the genre’s inherent intimacy. Among the selection of artworks is Andy Warhol’s iconic Self-Portrait (Fright Wig) (1986). Created during the penultimate year of Warhol’s life, the silkscreen painting ranks among the artist’s most recognized and familiar images. Self-Portrait (Fright Wig) is complemented by an earlier self-portrait by the artist, Self-Portrait (1964), offering two starkly different representations of the artist at different moments in his life. Created at the outset of his career, the 1964 painting marks a starting point for Warhol’s career-long engagement with the construction of identity as it pertained to composing his public persona. The 1986 work, from his final series of portraits, continues Warhol’s enduring conflict between self and icon,",https://www.acquavellagalleries.com/exhibitions/portraiture-from-cassatt-to-warhol,"Found on the venue's ""all (current/upcoming/past)"" listing page. The same exhibition is also shown at Palm Beach."
acq,HARUMI KLOSSOWSKA DE ROLA SACRED WOODS PALM BEACH,2025-01-11,2025-02-23,"“My main inspiration is about wild animals, or plants or trees; they’re not domesticated in my work. I look through my mother’s eyes, through animism… Nature is cruel, but we’ve utterly separated ourselves from the natural world, where we were surrounded by species more powerful than ours. It’s important for us today to get reacquainted with nature and with fear, to help make us aware that animals are just as important as we are.” Acquavella Galleries Palm Beach is pleased to present Harumi Klossowska de Rola: Sacred Woods, its first solo exhibition of the Swiss-based artist Harumi Klossowska de Rola. Titled Sacred Woods, the exhibition features new and recent sculptures that explore the artist’s reverential fascination with the beauty of the natural and untamed world. Inspired by the grace and majesty of the animal kingdom, the show includes over a dozen sensitively rendered animals crafted out of bronze, alabaster, or wood; each sculpture is ennobled with a sense of spirit, physicality, and emotion. Sentient and animate, her artworks function as living, totemic entities, creating a bridge between nature and mankind. The passage of time and a rich sense of history is integral to Harumi’s work. Her handcrafted sculptures incorporatematerials layered with age and history, embracing how mediums such as bronze will evolve and oxidize over time. With an exquisite attention to detail and surface, they feature rich patinas, often highlighted with passages of gold leaf. Each exquisitely rendered sculpture begins with extensive preparatory drawings and modeling before the artist arrives at the final form. To make her sculptures, Harumi collaborates closely with skilled foundry artisans, often at the Fonderie de Coubertin in Saint-Rémy-lès-Chevreuse or the Fonderie Patrick Laroche in Paris, where many of the sculptures are cast. Klossowska’s command of material and her keen attention to detail across her artistic practice is evident in each object. Drawing inspiration from",https://www.acquavellagalleries.com/exhibitions/harumi-klossowska-de-rola,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,PORTRAITURE FROM CASSATT TO WARHOL PALM BEACH,2024-11-22,2025-01-05,"A group exhibition exploring portraiture, with paintings, works on paper, and sculptures by include Billy Al Bengston, Pierre Bonnard, Mary Cassatt, Dominic Chambers, Willem de Kooning, Jean Dubuffet, Nicole Eisenman, Lucian Freud, Alberto Giacometti, Henri Laurens, Henri Matisse, Joan Miró, Pablo Picasso, Man Ray, Susan Rothenberg, Tom Sachs, Wayne Thiebaud, Édouard Vuillard, Andy Warhol, Hannah Wilke, and Dustin Yellin. Acquavella Galleries is pleased to present Portraiture: From Cassatt to Freud, a group exhibition exploring portraiture, with paintings and sculptures spanning over a century and different styles of representation, from Impressionism to today. Artists include Billy Al Bengston, Pierre Bonnard, Mary Cassatt, Dominic Chambers, Willem de Kooning, Jean Dubuffet, Nicole Eisenman, Lucian Freud, Alberto Giacometti, Henri Laurens, Henri Matisse, Joan Miró, Pablo Picasso, Man Ray, Susan Rothenberg, Tom Sachs, Wayne Thiebaud, Édouard Vuillard, Andy Warhol, Hannah Wilke, and Dustin Yellin. The exhibition will open at the gallery’s Palm Beach location November 20, 2024, and travel to New York in January of 2025. Portraiture: From Cassatt to Freud brings together works that delve into the techniques and methods that artists have utilized to represent their subjects in portraiture. Showing works by artists across the spectrum of the Impressionist, modern, and contemporary periods, the exhibition reflects the disparate ways of seeing and portraying, with a particular focus on the relationship between painter and model. Through these varying perspectives, the simulacrum undergoes shifts and transformations that illustrate the breadth of portraiture while delving into the genre’s inherent intimacy. Among the selection of artworks is Andy Warhol’s iconic Self-Portrait (Fright Wig) (1986). Created during the penultimate year of Warhol’s life, the silkscreen painting ranks among the artist’s most recognized and familiar images. Self-Portrait (Fright Wig) is complement",https://www.acquavellagalleries.com/exhibitions/portraiture,"Found on the venue's ""all (current/upcoming/past)"" listing page. The same exhibition is also shown at New York."
acq,TOM SACHS BRONZE NEW YORK,2024-11-07,2024-12-13,"""Picasso: the word is synonymous with art. For years, I’ve studied so many systems. McDonald’s, architecture of Le Corbusier and the Bauhaus, military-industrial systems. For me, it was a way of trying to understand Picasso the way I would understand a battleship or a skyscraper. To understand how something is made. So, working with Picassos and understanding them is a way of taking them apart."" New York, NY (October 7, 2024) – Acquavella Galleries is pleased to present our fifth solo exhibition with Tom Sachs. Titled Bronze, the exhibition features new and recent bronze sculptures by the artist and will be on view at our New York gallery from November 7—December 13, 2024. In this exhibition, Sachs continues his formal investigation and exploration of the modernist canon. Guided by the iconoclastic spirit and wit of Marcel Duchamp’s iconic “readymades,” Sachs employs his signature bricolage technique to reimagine sculptures by Pablo Picasso and Constantin Brâncuși. Drawing on an interplay between technical production and quotidian materials, these sculptures question traditional conceptions of what constitutes a work of art. Previous bodies of work have also engaged the annals of modernism, including Sachs’s take on Piet Mondrian’s abstractions in the 1990s, recreated out of duct tape and plywood; foamcore interpretations of Le Corbusier's housing complexes in the aughts; and, more recently, the reimagining of Picasso’s paintings, particularly from the so-called “war years” period between 1937 and 1945. Bronze features twelve sculptures, each constructed from a bricolage of found, everyday objects, which have been cast in bronze and painted with enamel. Drawing from Picasso’s sculpted oeuvre, Sachs’s new works are in dialogue with sculptures the Spanish artist created from the 1930s through the early 1950s, many of which were also assemblage sculptures constructed out of found materials.",https://www.acquavellagalleries.com/exhibitions/tom-sachs3,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,JACOB EL HANANI DRAWING ON CANVAS NEW YORK,2024-09-10,2024-10-18,"“It is a personal challenge to bring drawing to the extreme and see how far my eyes and fingers can go.” New York, NY­­–July 24th, 2024– Acquavella Galleries is pleased to present Drawing on Canvas, an exhibition of new and recent works by the artist Jacob El Hanani. In his fifth solo exhibition with the gallery, El Hanani displays a masterful dedication to the craft that he has honed over the past 50 years. Constructing abstract pen and ink drawings that involve the artist applying thousands of marks by hand, El Hanani continues his trademark practice in Drawing on Canvas while incorporating his recent shift from working on paper to working on gessoed canvas on a much larger scale. The subtle, amorphous surfaces of these canvases upon closer inspection reveal dense webs of lines and patterns, built from repeated, rudimentary marks—often simple lines or circles. As the elemental forms grow into increasingly complex patterns, the entire canvas transforms into something much more than a summation of its parts. Day by day, El Hanani slowly creates these drawings over the course of months, his ceaseless labor equally as impressive as the resulting artworks. El Hanani’s work is informed by the meditative rigor found in the Jewish practices and traditions in which he was raised. Most clearly, the artist is in dialogue with micrography, an ancient art of calligrams that once decorated Hebrew Bibles and religious manuscripts. Like these historic drawings, each small mark on El Hanani’s canvases is a gesture in storytelling and world-building.",https://www.acquavellagalleries.com/exhibitions/jacob-el-hanani,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,"JAMES ROSENQUIST AT MOMA F-111 ON VIEW IN THE WERNER AND ELAINE DANNHEISSER GALLERY, FOURTH FLOOR",2012-01-26,,"For installation website with interactive features, please visit: http://www.moma.org/explore/f111",https://www.acquavellagalleries.com/exhibitions/james-rosenquist-at-moma,"Found on the venue's ""all (current/upcoming/past)"" listing page. No closing date found anywhere on the venue's pages."
dellav,Transforming Energy: Marina Abramović,2026-05-06,2026-10-18,"Internationally renowned artist Marina Abramović will make history in 2026 as the first living female artist to be honored with a major exhibition at the Gallerie dell’Accademia in Venice. Transforming Energy, presented on the occasion of the 61st Venice Biennale, will be open from May 6, 2026, and remain on view until October 18, 2026. The exhibition marks the artist’s 80th birthday and establishes a profound dialogue between her pioneering performance art and the Renaissance masterpieces that have shaped Venice’s cultural identity. Curated by Shai Baitel, Artistic Director of the Modern Art Museum (MAM) Shanghai, in close collaboration with the artist, the exhibition unfolds both in the permanent collection galleries and in the temporary exhibition spaces—an absolute first in the institution’s history—placing Abramović’s work at the very heart of Venetian heritage. At the heart of Transforming Energy lies the encounter between past and present, the material and the immaterial, body and spirit. Visitors are invited to experience a series of interactive “Transitory Objects”—beds and stone structures embedded with crystals—by lying down, sitting, or standing on them, activating what Marina Abramović defines as a “transmission of energy.” Iconic works such as Imponderabilia (1977), Rhythm 0 (1974), Light/Dark (1977), Balkan Baroque (1997), and Carrying the Skeleton (2008) are presented alongside projections of historical performances, while new creations produced for the occasion highlight her long-standing exploration of endurance, vulnerability, and transformation.",https://www.gallerieaccademia.it/en/exhibition/transforming-energy-marina-abramovic/,"Found on the venue's ""current"" listing page. opening date read from a sentence, not a date field: ""6 May 2026-18 October 2026""."
dellav,TransLucent — The Form of Light,2026-09-10,2026-11-22,"Starting on 10 September, the Gallerie dell'Accademia di Venezia will present Leiko Ikemura. TransLucent — The Form of Light, an exhibition dedicated to the glass sculptures of Leiko Ikemura, one of the most acclaimed contemporary artists on the international art scene. The works are displayed throughout the museum's historic galleries in dialogue with masterpieces from the permanent collection, ranging from Paolo Veneziano and Vittore Carpaccio to Titian and Giambattista Tiepolo. The exhibition brings Ikemura's contemporary artistic research into conversation with the Venetian painting tradition, creating a journey of iconographic, symbolic, and spiritual connections. Building on her extensive experience in painting and sculpture, Leiko Ikemura explores the expressive possibilities of glass, reaffirming the interdisciplinary nature of her artistic practice. The transparency and almost immaterial quality of glass become the medium for exploring universal themes such as transformation, fragility, and transcendence. Her interest in glass emerged during the years of the Covid-19 pandemic, when the luminosity and evanescent nature of this material took on a profound symbolic meaning for the artist. Beyond its technical properties, her works evoke light taking form, suggesting a presence suspended between the visible and the invisible. The exhibition brings together female figures, hybrid creatures, fantastical animals, and sleeping faces—recurring motifs in Ikemura's poetic universe. Nature, humanity, and imagination merge into a delicate and visionary visual language. These works engage in dialogue with the paintings in the Gallerie dell'Accademia's collection, revealing unexpected affinities around themes of motherhood, metamorphosis, contemplation, life, death and transcendence. The exhibition also includes a new work created specifically for Venice in collaboration with a Murano glass furnace, conceived as a tribute to the lagoon's centuries-old glassmaking traditio",https://www.gallerieaccademia.it/en/exhibition/leiko-ikemura-translucent-the-shape-of-light/,"Found on the venue's ""current"" listing page. opening and closing date read from a sentence, not a date field: ""10 set 2026 - 22 nov 2026""."
tate-modern,FRIDA: THE MAKING OF AN ICON,2026-06-25,2027-01-03,"Step into the life and legacy of Frida Kahlo: revolutionary artist and global icon Discover the extraordinary story of how Frida Kahlo became one of the most influential artists of all time, a cultural phenomenon, and an internationally recognised commercial icon. Frida: The Making of an Icon will showcase over 30 of Kahlo’s most iconic works that introduce her ‘many selves’ – the dedicated wife, the intellectual, the modern artist, and the political activist. Alongside treasured garments, jewellery, photographs and memorabilia, there are over 200 works by her contemporaries and the artists she inspired from later generations, celebrating her lasting impact on those who continue to reimagine and reclaim her remarkable story. The show will culminate by exploring ‘Fridamania’. Kahlo’s transformation into a global brand will feature more than 200 commercial objects that encompass her art, image, style and persona.",https://www.tate.org.uk/whats-on/tate-modern/frida-kahlo-the-making-of-an-icon,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. Also listed on the venue's ""recently opened"" page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""25 June 2026 - 3 January 2027""."
tate-modern,Julio Le Parc: Light. Colour. Action.,2026-06-08,2027-05-03,"Discover seven decades of joyful works by Argentinian artist Julio Le Parc, which turns visitors into active participants Playful and mesmerising, this immersive exhibition celebrates the visionary work of Julio Le Parc. Featuring his striking interactive installations, shimmering light sculptures, and large-scale geometric paintings, the show spans an extraordinary career from the late 1950s to the 2020s. He is best known for his pioneering kinetic sculptures, which use light, movement and mirrored surfaces to surprise and draw in the viewer. Le Parc wanted to make viewers feel active, with their acts of looking and experiencing bringing each artwork to life; to make more democratic art that everyone can easily enjoy. The show also explores the depth and diversity of Le Parc’s talent, with trailblazing installation art plus canvases and works on paper experimenting with colour combinations and dynamic visual effects.",https://www.tate.org.uk/whats-on/tate-modern/julio-le-parc,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""8 June 2026 - 3 May 2027""."
tate-modern,Ana Mendieta,2026-07-14,2027-01-17,"Experience the powerful work of Ana Mendieta, whose legacy changed the course of contemporary art This major exhibition dedicated to Ana Mendieta presents many of her iconic works alongside newly remastered films, early paintings, and late sculptural pieces, many of which have never been seen in the UK before. The show will continue outside the gallery walls, embracing Mendieta’s deep relationship with the natural world. Mendieta is best known for her Silueta Series, exploring the presence and absence of the human body, using a number of natural materials including fire, water and flowers. These ephemeral works were recorded as photographs and films. Active in the 1970s and early 80s, the Cuban-born American artist posed profound questions throughout her work around displacement and identity, which remain highly relevant today.",https://www.tate.org.uk/whats-on/tate-modern/ana-mendieta,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""14 July 2026 - 17 January 2027""."
tate-modern,Light and Magic: The Birth of Art Photography,2026-10-14,2027-02-21,"Light and Magic is the first major exhibition to explore pictorialism as a global movement. Discover how artists became pioneers of the darkroom, transforming our understanding of photography and image making. Bringing together over 200 rare prints by over 80 artists from Seoul to Sydney, New York to Cape Town and Brazil to Singapore, this truly international exhibition takes a fresh and inclusive look at the history of photography. Featuring never-before seen works from around the world alongside pieces from Tate’s Collection, Light and Magic highlights the vast and varied artistic possibilities of photography as a medium. All Tate Modern entrances are step-free. You can enter via the Turbine Hall and into the Natalie Bell Building on Holland Street, or into the Blavatnik Building on Sumner street. There are lifts to every floor of the Blavatnik and Natalie Bell buildings. Alternatively you can take the stairs.",https://www.tate.org.uk/whats-on/tate-modern/light-and-magic,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-modern,Monet: Painting Time,2027-02-25,2027-06-27,"Enjoy the exquisite works of one of history’s best-loved artists Tate Modern’s first ever exhibition focusing exclusively on Claude Monet brings together breathtaking paintings from lenders across the globe, including rarely seen works from private collections. Based mainly in France, Monet lived through an era which saw the rise of railways, industrialisation, the modern city, and the adoption of standardised timekeeping. Drawing on new research, the show explores how Monet responded to these seismic changes through his work. The exhibition centres on Monet’s profound and evolving relationship with time. We see how he echoed the rapid pace of modern life by capturing the fleeting, instantaneous ‘impressionist’ moment, through works such as Arrival of the Normandy Train, Gare Saint-Lazare (1877). We are also shown, in celebrated series such as Poplars on the Epte (1891–1897), Monet’s attempts, through variations of the same subject, to capture a specific, transient instant in time.",https://www.tate.org.uk/whats-on/tate-modern/monet,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-modern,Ink,2027-04-22,2027-08-30,"Ink is Tate’s first ever exhibition dedicated to the enduring and profoundly philosophical practice of ink painting. Serving as an introduction to this beautiful, intricate artform, the show highlights key ideas within the ink tradition, including its sense of historical continuity and relationship to the natural world. Organised around three themes ‘Life’, ‘the Garden’, and ‘Breath’, the exhibition features around 80 works. While ink painting is widely practiced across East Asia and its diasporas, the show focuses on key artists in mainland China, Hong Kong and Taiwan who helped reinvent it for the twentieth century. Each found new ways to honour the tradition while pushing it forward - boldly experimenting, yet staying true to its core principles. By tracing the connections between these artists, Ink reveals a vibrant regional network and challenges familiar Western narratives of modern art, including ideas of originality, expressionism and the avant-garde. Ink is presented in the Eyal Ofer Galleries. Research supported by Hyundai Tate Research Centre: Transnational in partnership with Hyundai Motor. Research supported by Hyundai Tate Research Centre: Transnational",https://www.tate.org.uk/whats-on/tate-modern/ink,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-modern,Baya,2027-06-10,2027-10-17,"Witness the bold and beautiful works of leading Algerian artist Tate Modern presents the UK’s first ever solo exhibition of the work of Algerian artist Baya (Mahieddine). Featuring more than 100 of her vivid gouache watercolours, alongside unique ceramic sculptures, this show traces Baya’s groundbreaking impact across cultural landscapes in North Africa and Europe during the 20th century. Forging an artistic and cultural identity in newly independent Algeria, Baya’s geometric patterns and bold colours were rooted in the creative and natural surroundings of her homeland, as well as its storytelling and musical traditions. Throughout her life, she defied attempts to categorise her work in terms like ‘surrealist’ or ‘naive’, instead claiming her distinctly modernist approach as simply ‘Baya-ism’. Baya’s work has been influential on generations of international artists and thinkers, including figures such as Pablo Picasso and André Breton. This exhibition shines a spotlight on her practice, showcasing her extraordinary work on its own terms. It builds on new research to explore the complexity and experimentation at the heart of this hugely significant artist’s career.",https://www.tate.org.uk/whats-on/tate-modern/baya,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-modern,Nalini Malani,2027-07-01,2028-01-09,"Witness the powerful work of leading contemporary artist Nalini Malani Surveying the incredible six-decade career of contemporary artist Nalini Malani, this exhibition is characterised by its ability to evoke both beauty and discomfort. As a global storyteller based in Mumbai, Malani’s work is deeply influenced by her own lived experience as a child refugee of India’s Partition. Her practice centres on rewriting Western and Eastern history, myths and literature in a way that prompts viewers to question the world around them. With this exhibition, Malani addresses the complexity of our times and reveals the hopeful conviction that guides her practice: ‘The future is female, there is no other way’. Known in India since the late sixties for her pioneering multidisciplinary approach, Malani gained international recognition with signature monumental multi-media works and installations such as Mother India: Transactions in the Construction of Pain, and In Search of Vanished Blood. These works will be presented in the show alongside her recent iPad animation series Can You Hear Me?",https://www.tate.org.uk/whats-on/tate-modern/nalini-malani,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-modern,Lynda Benglis,2027-09-30,2028-03-05,"Immerse yourself in the electrifying, rule-shattering world of Lynda Benglis Lynda Benglis is renowned for challenging conventions and reinventing materials. This approach is already evident in her celebrated ‘pours’, first made in the late 1960s, when she mixed latex and Day-Glo pigments and poured them directly onto the floor to dramatic effect. Over the following decades, Benglis has continued to push the boundaries of form and material across video, photography, sculpture, and installation, working with substances as varied as polyurethane foam, bronze, ceramic, paper and glitter, to create an oeuvre as surprising as it is radical. Tate Modern will present more than 50 works spanning the late 1960s to the present, showcasing the inventive aesthetic that has cemented the American artist's role as one of the most influential artists of our time. The exhibition is organised by the Kunstmuseum Basel, in collaboration with Tate Modern and the Louisiana Museum of Modern Art.",https://www.tate.org.uk/whats-on/tate-modern/lynda-benglis,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-modern,Edvard Munch,2027-11-11,2028-04-23,"Edvard Munch once described his famous painting series The Frieze of Life as ‘impressions from the life of the soul’. Through powerful images, Munch explored feelings we all recognise - love, loss, and loneliness in a changing world. This compelling new exhibition, organised in collaboration with the MUNCH museum, looks at Munch’s ‘soul paintings’ through the lens of cinema and visual storytelling. With unique input from contemporary filmmakers and academics, the exhibition will bring unprecedented insight into his radical tales of identity and desire. The exhibition includes key works from The Frieze of Life, alongside large-scale paintings, prints, photographs, Munch’s experimental film and rare archival material. By exploring universal themes of passion, pain, and inner turmoil, the show reveals why Munch’s work still feels so relevant in an era shaped by online sharing, self-expression and emotional honesty. Exhibition organised by Tate Modern in collaboration with MUNCH.",https://www.tate.org.uk/whats-on/tate-modern/edvard-munch,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page."
tate-modern,Gathering Ground,2025-01-29,2027-03-07,"Explore the power of art to inspire change in today’s ecological crisis Bringing together art from across Tate’s Collection, this exhibition highlights the connection between environmental and social justice, inviting us to reimagine our relationships with the natural world and each other. Artists Outi Pieski, Abbas Akhavan, Bruce Conner, Zheng Bo, Joydeb Roaja, Abel Rodriguez, Munem Wasif, Minerva Cuevas and Carolina Caycedo feature, as well as a new commission by Abbas Zahedi. Through their work, these artists honor Indigenous knowledge, nurture queer multispecies relations and document issues such as displacement and destruction of land and waterways. Set in a former oil and coal power station, Gathering Ground offers a shared space to reflect on our role in creating a more equal world. At a critical moment in our history, this powerful exhibition asks: how can we be good Ancestors for future generations?",https://www.tate.org.uk/whats-on/tate-modern/gathering-ground,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""recently opened"" page. opening date read from a sentence, not a date field: ""29 January 2025 - 7 March 2027""."
tate-modern,Hyundai Commission: Tarek Atoui,2026-10-13,2027-04-11,"Tarek Atoui to create exciting new work for Tate Modern’s iconic Turbine Hall Tarek Atoui is an artist and composer celebrated for his innovative performances and installations that explore and challenge perceptions of sound. Drawing on his extensive research into music history, instrumentation and production, Atoui creates multisensory environments that blend music, technology, sculpture and performance. Central to his practice is the invention of intricately engineered instruments, made in collaboration with other artists, composers and makers, which double as sculptural objects. Tarek Atoui’s site-specific work for Tate Modern’s Turbine Hall will be the 11th in the series of commissions supported by Hyundai Motor. Over the past decade, the annual Hyundai Commission has welcomed over 19 million visitors. Each year an artist is invited to create a new work in the vast industrial space of the Turbine Hall, reshaping public perceptions of contemporary art. Hyundai Commission is in partnership with Hyundai Motor. Supported by the Tarek Atoui Supporters Circle and Tate Americas Foundation.",https://www.tate.org.uk/whats-on/tate-modern/tarek-atoui,"Found on the venue's ""current/upcoming"" listing page."
tate-modern,Hyundai Commission 2027,,,"Experience the world-renowned Hyundai Commission in the iconic Turbine Hall Since Tate Modern opened in 2000, the Turbine Hall has hosted some of the most memorable and ambitious works of our time. Each year, an invited artist creates a new site-specific work for the vast industrial space of the Turbine Hall, transforming how audiences encounter contemporary art. Over the past decade, the annual Hyundai Commission has welcomed over 19 million visitors. Each year an artist is invited to create a new work in the vast industrial space of the Turbine Hall, reshaping public perceptions of contemporary art. The Hyundai Commission 2027 will be the 12th in the series. The commissioned artist will be announced in 2027. The Hyundai Commission is made possible through the partnership between Tate and Hyundai Motor. Founded in 2014 as the longest initial commitment from a corporate partner in Tate’s history, the partnership has since been extended until 2036, supporting artists to realise some of the most ambitious installations of the past decade.",https://www.tate.org.uk/whats-on/tate-modern/hyundai-commission-2027,"Found on the venue's ""current/upcoming"" listing page. No closing date found anywhere on the venue's pages."
